temporada,programa,cancion,artista,j1,j2,j3,j4,publico,bonus,final,total,j5,titulo,autor,especiales,pais,region,ciudad,sexo,edad,categoria
6,10,"Natural Woman, de Carole King",Lucía Jiménez,10,9,7,10,9,,18.0,36 (9),0,Natural Woman,Carole King,,España,Castilla y León,Segovia,F,39,Cine
6,11,"I Don't Want A Lover, de Sharleen Spiteri (Texas)",Lucía Jiménez,8,10,11,6,9,,17.0,35 (8),0,I Don't Want A Lover,Sharleen Spiteri (Texas),,España,Castilla y León,Segovia,F,39,Cine
6,12,"New York, New York, de Liza Minnelli con Edu Soto como Luciano Pavarotti (Trae un amigo)",Lucía Jiménez,12,12,12,12,10,,22.0,48 (12),0,"New York, New York",Liza Minnelli con Edu Soto como Luciano Pavarotti (Trae un amigo),Trae un amigo,España,Castilla y León,Segovia,F,39,Cine
6,13,"Fame, de Irene Cara (Fame)",Lucía Jiménez,4,4,4,5,5,,9.0,17 (4),0,Fame,Irene Cara (Fame),,España,Castilla y León,Segovia,F,39,Cine
6,14,"Stay, de Rihanna",Lucía Jiménez,5,6,5,7,6,,12.0,23 (6),0,Stay,Rihanna,,España,Castilla y León,Segovia,F,39,Cine
6,15,"Estando contigo, de Pepa Flores",Lucía Jiménez,4,4,4,5,5,,9.0,17 (4),0,Estando contigo,Pepa Flores,,España,Castilla y León,Segovia,F,39,Cine
6,16,"Waterloo, de Anni-Frid Lyngstad con Olga Hueso como Agnetha Fältskog (ABBA)",Lucía Jiménez,6,8,6,4,6,,12.0,24 (6),0,Waterloo,Anni-Frid Lyngstad con Olga Hueso como Agnetha Fältskog (ABBA),,España,Castilla y León,Segovia,F,39,Cine
6,17,"Love Me Like You Do, de Ellie Goulding",Lucía Jiménez,9,8,7,7,7,,15.0,31 (8),0,Love Me Like You Do,Ellie Goulding,,España,Castilla y León,Segovia,F,39,Cine
6,18,"Torn, de Natalie Imbruglia",Lucía Jiménez,9,7,7,6,7,,13.0,29 (6),0,Torn,Natalie Imbruglia,,España,Castilla y León,Segovia,F,39,Cine
6,19,"Tengo un trato, de Mala Rodríguez",Lucía Jiménez,9,12,12,12,10,,22.0,45 (12),0,Tengo un trato,Mala Rodríguez,,España,Castilla y León,Segovia,F,39,Cine
6,1,"El brujito de Gulubú, de Rosa León",Raúl Pérez,10,7,6,8,5,,12.0,31 (7),0,El brujito,"Gulubú, de Rosa León",,España,Madrid,Madrid,M,41,Humorista
6,2,"Our House, de Suggs (Madness)",Raúl Pérez,8,7,7,9,9,,17.0,31 (8),0,Our House,Suggs (Madness),,España,Madrid,Madrid,M,41,Humorista
6,3,"Maggie, despierta, de Carlos Tarque (M-Clan)",Raúl Pérez,9,9,9,8,6,,16.0,35 (10),0,"Maggie, despierta",Carlos Tarque (M-Clan),,España,Madrid,Madrid,M,41,Humorista
6,4,"Carita de buena, de Iván Torres (Efecto Pasillo) (Original y copia)",Raúl Pérez,6,5,5,4,5,,9.0,20 (4),0,Carita de buena,Iván Torres (Efecto Pasillo) (Original y copia),Original,España,Madrid,Madrid,M,41,Humorista
6,5,"Digan lo que digan, de Raphael",Raúl Pérez,12,12,12,11,12,,24.0,47 (12),0,Digan lo que digan,Raphael,,España,Madrid,Madrid,M,41,Humorista
6,6,"Viva la Vida, de Chris Martin (Coldplay)",Raúl Pérez,6,8,10,7,6,,14.0,31 (8),0,Viva la Vida,Chris Martin (Coldplay),,España,Madrid,Madrid,M,41,Humorista
6,7,"Casatshock, de Georgie Dann",Raúl Pérez,9,5,7,10,7,,15.0,31 (8),0,Casatshock,Georgie Dann,,España,Madrid,Madrid,M,41,Humorista
6,8,"You Can't Hurry Love, de Phil Collins",Raúl Pérez,8,9,6,5,8,,15.0,28 (7),0,You Can't Hurry Love,Phil Collins,,España,Madrid,Madrid,M,41,Humorista
6,9,Dance Me to the End of Love de Leonard Cohen,Raúl Pérez,9,9,9,10,9,,18.0,37 (9),0,Dance Me to the End of Love,Leonard Cohen,,España,Madrid,Madrid,M,41,Humorista
6,10,"Para no verte más, de Guillermo Novellis (La Mosca Tsé-Tsé)",Raúl Pérez,6,6,4,5,7,,12.0,21 (5),0,Para no verte más,Guillermo Novellis (La Mosca Tsé-Tsé),,España,Madrid,Madrid,M,41,Humorista
6,11,"Say You Won't Let Go, de James Arthur",Raúl Pérez,10,9,10,8,10,,20.0,37 (10),0,Say You Won't Let Go,James Arthur,,España,Madrid,Madrid,M,41,Humorista
6,12,"Quiero ser, de Amaia Montero",Raúl Pérez,7,8,9,9,9,,17.0,33 (8),0,Quiero ser,Amaia Montero,,España,Madrid,Madrid,M,41,Humorista
6,13,"El cielo no entiende, de Jordi Sánchez (OBK)",Raúl Pérez,8,9,7,9,8,,16.0,33 (8),0,El cielo no entiende,Jordi Sánchez (OBK),,España,Madrid,Madrid,M,41,Humorista
6,14,"Historia de un amor, de Diego el Cigala",Raúl Pérez,7,7,10,10,8,,16.0,34 (8),0,Historia de un amor,Diego el Cigala,,España,Madrid,Madrid,M,41,Humorista
6,15,"Time is Running Out, de Matt Bellamy (Muse)",Raúl Pérez,7,6,6,6,6,,12.0,25 (6),0,Time is Running Out,Matt Bellamy (Muse),,España,Madrid,Madrid,M,41,Humorista
6,16,"Bailar pegados, de Sergio Dalma",Raúl Pérez,12,9,12,12,11,,23.0,45 (12),0,Bailar pegados,Sergio Dalma,,España,Madrid,Madrid,M,41,Humorista
6,17,"Y sin embargo, de Joaquín Sabina",Raúl Pérez,12,10,11,10,9,,20.0,43 (11),0,Y sin embargo,Joaquín Sabina,,España,Madrid,Madrid,M,41,Humorista
6,18,"Contigo soy feliz, de Nino Bravo",Raúl Pérez,7,8,6,10,4,,11.0,31 (7),0,Contigo soy feliz,Nino Bravo,,España,Madrid,Madrid,M,41,Humorista
6,19,"Te quiero igual, de Andrés Calamaro",Raúl Pérez,8,9,9,6,6,,14.0,32 (8),0,Te quiero igual,Andrés Calamaro,,España,Madrid,Madrid,M,41,Humorista
6,1,"Pepa Bandera, de Encarnita Polo",La Terremoto de Alcorcón,5,4,5,4,4,,8.0,18 (4),0,Pepa Bandera,Encarnita Polo,,España,Madrid,Madrid,F,47,Cantante
6,2,"Xanadu, de Olivia Newton-John (Xanadu)",La Terremoto de Alcorcón,6,5,6,6,6,,11.0,23 (5),0,Xanadu,Olivia Newton-John (Xanadu),,España,Madrid,Madrid,F,47,Cantante
6,3,"La chica del 17, de Lina Morgan",La Terremoto de Alcorcón,11,7,7,9,7,,16.0,34 (9),0,La chica del 17,Lina Morgan,,España,Madrid,Madrid,F,47,Cantante
6,4,"1+1=2 enamorados, de Luis Miguel",La Terremoto de Alcorcón,5,4,4,8,4,,9.0,21 (5),0,1+1=2 enamorados,Luis Miguel,,España,Madrid,Madrid,F,47,Cantante
6,5,"Can't Remember to Forget You, de Shakira con Silvia Abril como Rihanna (Trae un amigo)",La Terremoto de Alcorcón,4,4,4,4,4,,8.0,16 (4),0,Can't Remember to Forget You,Shakira con Silvia Abril como Rihanna (Trae un amigo),Trae un amigo,España,Madrid,Madrid,F,47,Cantante
6,6,"Papi chulo... te traigo el mmmm, de Lorna",La Terremoto de Alcorcón,12,12,12,12,10,,22.0,48 (12),0,Papi chulo... te traigo el mmmm,Lorna,,España,Madrid,Madrid,F,47,Cantante
6,7,"El morrongo, de Marujita Díaz",La Terremoto de Alcorcón,10,7,8,7,8,,17.0,32 (9),0,El morrongo,Marujita Díaz,,España,Madrid,Madrid,F,47,Cantante
6,8,"Yo, dueña de la noche, de Lucía Galán (Pimpinela)",La Terremoto de Alcorcón,6,6,5,7,9,,14.0,24 (5),0,"Yo, dueña de la noche",Lucía Galán (Pimpinela),,España,Madrid,Madrid,F,47,Cantante
6,9,"Viva la gente, de Rosalía Garrido",La Terremoto de Alcorcón,5,8,4,5,6,,12.0,22 (6),0,Viva la gente,Rosalía Garrido,,España,Madrid,Madrid,F,47,Cantante
6,10,All the Lovers de Kylie Minogue,La Terremoto de Alcorcón,4,4,5,4,5,,9.0,17 (4),0,All the Lovers,Kylie Minogue,,España,Madrid,Madrid,F,47,Cantante
6,11,"Ring My Bell, de Anita Ward",La Terremoto de Alcorcón,7,5,5,7,6,,11.0,24 (5),0,Ring My Bell,Anita Ward,,España,Madrid,Madrid,F,47,Cantante
6,12,"Soy la vedette, de Gracita Morales",La Terremoto de Alcorcón,11,10,10,11,8,,19.0,42 (11),0,Soy la vedette,Gracita Morales,,España,Madrid,Madrid,F,47,Cantante
6,13,"No sé no sé, de José Sardaña (Rumba Tres)",La Terremoto de Alcorcón,7,7,5,7,4,,10.0,26 (6),0,No sé no sé,José Sardaña (Rumba Tres),,España,Madrid,Madrid,F,47,Cantante
6,14,"El amor, de Massiel",La Terremoto de Alcorcón,11,12,12,12,12,,24.0,47 (12),0,El amor,Massiel,,España,Madrid,Madrid,F,47,Cantante
6,15,"New Rules, de Dua Lipa",La Terremoto de Alcorcón,5,5,5,4,4,,9.0,19 (5),0,New Rules,Dua Lipa,,España,Madrid,Madrid,F,47,Cantante
6,16,"La, la, la, de Massiel",La Terremoto de Alcorcón,7,5,8,8,7,,15.0,28 (8),0,"La, la, la",Massiel,,España,Madrid,Madrid,F,47,Cantante
6,17,"Bailando, de María Isabel García Asensio (Paradisio)",La Terremoto de Alcorcón,5,5,4,5,4,,8.0,19 (4),0,Bailando,María Isabel García Asensio (Paradisio),,España,Madrid,Madrid,F,47,Cantante
6,18,"Se nos rompió el amor, de Rocío Jurado",La Terremoto de Alcorcón,5,5,5,5,6,,11.0,20 (5),0,Se nos rompió el amor,Rocío Jurado,,España,Madrid,Madrid,F,47,Cantante
6,19,"Diamonds are Forever, de Shirley Bassey",La Terremoto de Alcorcón,12,11,6,11,5,,16.0,40 (11),0,Diamonds are Forever,Shirley Bassey,,España,Madrid,Madrid,F,47,Cantante
7,1,Swish Swish de Katy Perry,Soraya Arnelas,11,11,12,12,12,,24.0,46 (12),0,Swish Swish,Katy Perry,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,2,Jolene de Dolly Parton,Soraya Arnelas,10,9,10,10,9,,19.0,39 (10),0,Jolene,Dolly Parton,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,3,Veneno de Isabel Pantoja,Soraya Arnelas,5,8,10,9,10,,18.0,32 (8),0,Veneno,Isabel Pantoja,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,4,I put a spell on you de Annie Lennox,Soraya Arnelas,12,12,11,12,12,,24.0,47 (12),0,I put a spell on you,Annie Lennox,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,5,Malamente de Rosalía,Soraya Arnelas,10,11,11,11,11,,22.0,43 (11),0,Malamente,Rosalía,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,6,One Kiss de Dua Lipa,Soraya Arnelas,6,6,10,10,9,,16.0,32 (7),0,One Kiss,Dua Lipa,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,7,Still Loving You de Klaus Meine (Scorpions),Soraya Arnelas,4,5,6,7,8,,14.0,22 (6),0,Still Loving You,Klaus Meine (Scorpions),,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,8,Where Have You Been de Rihanna,Soraya Arnelas,12,12,12,12,10,,22.0,48 (12),0,Where Have You Been,Rihanna,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,9,Una estrella en mi jardín de Mari Trini (Te lo robo - Anabel Alonso),Soraya Arnelas,9,8,9,9,9,,18.0,35 (9),0,Una estrella en mi jardín,Mari Trini (Te lo robo - Anabel Alonso),Te lo robo,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,10,Young and Beautiful de Lana del Rey,Soraya Arnelas,12,11,9,10,10,,20.0,42 (10),0,Young and Beautiful,Lana del Rey,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,11,Get Outta My Way de Kylie Minogue,Soraya Arnelas,9,10,9,7,6,,14.0,35 (8),0,Get Outta My Way,Kylie Minogue,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,12,En un mundo nuevo de Karina,Soraya Arnelas,11,12,11,10,9,,20.0,44 (11),0,En un mundo nuevo,Karina,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,13,Sunday Girl de Deborah Harry (Blondie),Soraya Arnelas,11,11,9,8,9,,20.0,39 (11),0,Sunday Girl,Deborah Harry (Blondie),,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,14,Queen of the night de Whitney Houston,Soraya Arnelas,10,9,10,9,11,,20.0,38 (9),0,Queen of the night,Whitney Houston,,España,Extremadura,Valencia de Alcántara,F,35,Cantante
7,1,Fuego de Eleni Foureira,Mimi Doblas,10,8,11,9,11,,22.0,38 (11),0,Fuego,Eleni Foureira,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,2,Tú y yo de Thalía,Mimi Doblas,12,11,11,12,12,,24.0,46 (12),0,Tú y yo,Thalía,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,3,It's Oh So Quiet de Björk,Mimi Doblas,9,10,11,10,8,,18.0,40 (10),0,It's Oh So Quiet,Björk,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,4,Sin pijama de Natti Natasha con Ana Guerra como Becky G (Trae un amigo),Mimi Doblas,9,7,10,11,11,,20.0,37 (9),0,Sin pijama,Natti Natasha con Ana Guerra como Becky G (Trae un amigo),Trae un amigo,España,Andalucía,Huétor Tájar,F,26,Cantante
7,5,El anillo de Jennifer Lopez,Mimi Doblas,11,10,10,9,10,,20.0,40 (10),0,El anillo,Jennifer Lopez,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,6,American Idiot de Billie Joe Armstrong (Green Day) (Te lo robo - Carlos Baute),Mimi Doblas,7,4,5,5,6,,11.0,21 (5),0,American Idiot,Billie Joe Armstrong (Green Day) (Te lo robo - Carlos Baute),Te lo robo,España,Andalucía,Huétor Tájar,F,26,Cantante
7,7,Dirrty de Christina Aguilera,Mimi Doblas,10,9,9,9,9,,18.0,37 (9),0,Dirrty,Christina Aguilera,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,8,I Try de Macy Gray,Mimi Doblas,10,10,11,9,12,,22.0,40 (10),0,I Try,Macy Gray,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,9,Malo de Bebe,Mimi Doblas,11,11,11,12,11,,22.0,45 (11),0,Malo,Bebe,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,10,...Baby One More Time de Britney Spears,Mimi Doblas,5,6,7,5,9,,14.0,23 (5),0,...Baby One More Time,Britney Spears,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,11,Love Is a Losing Game de Amy Winehouse,Mimi Doblas,11,11,12,12,12,,24.0,46 (12),0,Love Is a Losing Game,Amy Winehouse,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,12,Buttons de Nicole Scherzinger (Pussycat Dolls) con las bailarinas de Lola Indigo (Trae un amigo),Mimi Doblas,9,9,9,9,8,,17.0,36 (9),0,Buttons,Nicole Scherzinger (Pussycat Dolls) con las bailarinas de Lola Indigo (Trae un amigo),Trae un amigo,España,Andalucía,Huétor Tájar,F,26,Cantante
7,13,Down de Junior,Mimi Doblas,10,6,10,11,10,,20.0,37 (10),0,Down,Junior,,España,Andalucía,Huétor Tájar,F,26,Cantante
7,14,Diamonds are a girl's best friend de Nicole Kidman (Moulin Rouge!),Mimi Doblas,9,7,9,7,9,,17.0,32 (8),0,Diamonds are a girl's best friend,Nicole Kidman (Moulin Rouge!),,España,Andalucía,Huétor Tájar,F,26,Cantante
7,1,Rock DJ de Robbie Williams,Jordi Coll,8,12,9,8,10,,19.0,37 (9),0,Rock DJ,Robbie Williams,,España,Cataluña,Mataró,M,32,Cine
7,2,Será que no me amas de Luis Miguel,Jordi Coll,4,4,4,6,7,,11.0,18 (4),0,Será que no me amas,Luis Miguel,,España,Cataluña,Mataró,M,32,Cine
7,3,Freedom! '90 de George Michael,Jordi Coll,6,6,6,7,6,,12.0,25 (6),0,Freedom! '90,George Michael,,España,Cataluña,Mataró,M,32,Cine
7,4,Sopa fría de Carlos Tarque (M Clan),Jordi Coll,5,8,6,7,6,,12.0,26 (6),0,Sopa fría,Carlos Tarque (M Clan),,España,Cataluña,Mataró,M,32,Cine
7,5,Hung Up de Madonna,Jordi Coll,8,8,7,8,8,,16.0,31 (8),0,Hung Up,Madonna,,España,Cataluña,Mataró,M,32,Cine
7,6,La cintura de Álvaro Soler (Original y copia),Jordi Coll,5,7,7,6,5,,11.0,25 (6),0,,,Original,España,Cataluña,Mataró,M,32,Cine
7,7,Super Freak de Rick James,Jordi Coll,11,11,12,12,12,,24.0,46 (12),0,Super Freak,Rick James,,España,Cataluña,Mataró,M,32,Cine
7,8,Only the lonely de Roy Orbison,Jordi Coll,9,11,10,11,11,,22.0,41 (11),0,Only the lonely,Roy Orbison,,España,Cataluña,Mataró,M,32,Cine
7,9,Personal Jesus de Dave Gahan (Depeche Mode),Jordi Coll,12,10,10,8,10,,20.0,40 (10),0,Personal Jesus,Dave Gahan (Depeche Mode),,España,Cataluña,Mataró,M,32,Cine
7,10,Demons y Radioactive de Dan Reynolds (Imagine Dragons),Jordi Coll,10,10,11,12,11,,22.0,43 (11),0,Demons y Radioactive,Dan Reynolds (Imagine Dragons),,España,Cataluña,Mataró,M,32,Cine
7,11,Al calor del amor en un bar de Jaime Urrutia (Gabinete Caligari) (Te lo robo - Brays Efe),Jordi Coll,4,6,5,4,5,,10.0,19 (5),0,Al calor del amor en un bar,Jaime Urrutia (Gabinete Caligari) (Te lo robo - Brays Efe),Te lo robo,España,Cataluña,Mataró,M,32,Cine
7,12,Gettin' Jiggy Wit It de Will Smith,Jordi Coll,7,8,8,11,12,,20.0,34 (8),0,Gettin' Jiggy Wit It,Will Smith,,España,Cataluña,Mataró,M,32,Cine
7,13,El sitio de mi recreo de Antonio Vega,Jordi Coll,8,10,8,7,11,,19.0,33 (8),0,El sitio de mi recreo,Antonio Vega,,España,Cataluña,Mataró,M,32,Cine
7,14,Song 2 de Damon Albarn (Blur),Jordi Coll,12,12,12,12,8,,20.0,48 (12),0,Song 2,Damon Albarn (Blur),,España,Cataluña,Mataró,M,32,Cine
7,1,Blanco y negro de Malú,María Villalón,12,9,6,10,9,,19.0,37 (10),0,Blanco y negro,Malú,,España,Andalucía,Ronda,F,29,Cantante
7,2,Skyfall de Adele,María Villalón,7,12,9,4,8,,17.0,32 (9),0,Skyfall,Adele,,España,Andalucía,Ronda,F,29,Cantante
7,3,Sueños inalcanzables de Ángeles Muñoz (Camela),María Villalón,11,12,12,12,11,,23.0,47 (12),0,,,,España,Andalucía,Ronda,F,29,Cantante
7,4,Me enamoré de Shakira,María Villalón,4,4,4,6,4,,8.0,18 (4),0,Me enamoré,Shakira,,España,Andalucía,Ronda,F,29,Cantante
7,5,"Cocinero, cocinero de Antonio Molina",María Villalón,12,12,12,12,12,,24.0,48 (12),0,"Cocinero, cocinero",Antonio Molina,,España,Andalucía,Ronda,F,29,Cantante
7,6,La flor de la canela de María Dolores Pradera,María Villalón,12,12,11,12,10,,22.0,47 (12),0,La flor de la canela,María Dolores Pradera,,España,Andalucía,Ronda,F,29,Cantante
7,7,Friends de Anne-Marie,María Villalón,12,10,10,11,10,,21.0,43 (11),0,Friends,Anne-Marie,,España,Andalucía,Ronda,F,29,Cantante
7,8,Nada que perder de Conchita,María Villalón,8,8,8,7,8,,15.0,31 (7),0,Nada que perder,Conchita,,España,Andalucía,Ronda,F,29,Cantante
7,9,Symphony  de Zara Larsson,María Villalón,8,9,8,7,8,,16.0,32 (8),0,Symphony,Zara Larsson,,España,Andalucía,Ronda,F,29,Cantante
7,10,A la pelota de Dolores Vargas,María Villalón,11,12,12,11,12,,24.0,46 (12),0,A la pelota,Dolores Vargas,,España,Andalucía,Ronda,F,29,Cantante
7,11,Él no soy yo de Blas Cantó (Original y Copia),María Villalón,7,7,8,6,9,,16.0,28 (7),0,Él no soy yo,Blas Cantó (Original y Copia),Original,España,Andalucía,Ronda,F,29,Cantante
7,12,Je veux de Zaz,María Villalón,10,11,10,6,11,,21.0,37 (10),0,Je veux,Zaz,,España,Andalucía,Ronda,F,29,Cantante
7,13,Hasta el amanecer de Nicky Jam,María Villalón,6,7,11,10,6,,15.0,34 (9),0,Hasta el amanecer,Nicky Jam,,España,Andalucía,Ronda,F,29,Cantante
7,14,Celoso de Lele Pons,María Villalón,7,8,7,8,10,,17.0,30 (7),0,Celoso,Lele Pons,,España,Andalucía,Ronda,F,29,Cantante
7,1,Chambea de Bad Bunny,Brays Efe,9,7,8,11,7,,15.0,35 (8),0,Chambea,Bad Bunny,,España,Canarias,Las Palmas,M,29,Cine
7,2,Toy de Netta Barzilai,Brays Efe,6,8,8,8,10,,17.0,30 (7),0,Toy,Netta Barzilai,,España,Canarias,Las Palmas,M,29,Cine
7,3,Wonderwall de Liam Gallagher (Oasis),Brays Efe,7,7,7,8,7,,14.0,29 (7),0,Wonderwall,Liam Gallagher (Oasis),,España,Canarias,Las Palmas,M,29,Cine
7,4,Un rayo de sol de Agustín Ramírez (Los Diablos),Brays Efe,7,5,9,5,7,,14.0,26 (7),0,Un rayo de sol,Agustín Ramírez (Los Diablos),,España,Canarias,Las Palmas,M,29,Cine
7,5,Your song de Rita Ora,Brays Efe,6,4,4,4,4,,8.0,18 (4),0,Your song,Rita Ora,,España,Canarias,Las Palmas,M,29,Cine
7,6,La quiero a morir de Manzanita,Brays Efe,10,10,8,7,7,,16.0,35 (9),0,La quiero a morir,Manzanita,,España,Canarias,Las Palmas,M,29,Cine
7,7,Besos en guerra de Juan Pablo Isaza (Morat),Brays Efe,5,4,5,5,5,,9.0,19 (4),0,Besos en guerra,Juan Pablo Isaza (Morat),,España,Canarias,Las Palmas,M,29,Cine
7,8,Mala mujer de C. Tangana,Brays Efe,7,9,9,8,7,,15.0,33 (8),0,Mala mujer,C. Tangana,,España,Canarias,Las Palmas,M,29,Cine
7,9,Mira ven ven de Chayanne,Brays Efe,6,4,6,4,6,,11.0,20 (5),0,Mira ven ven,Chayanne,,España,Canarias,Las Palmas,M,29,Cine
7,10,Hey! de Julio Iglesias,Brays Efe,7,8,8,7,6,,13.0,30 (7),0,Hey!,Julio Iglesias,,España,Canarias,Las Palmas,M,29,Cine
7,11,Nadie me ama de Sara Montiel,Brays Efe,10,8,7,10,8,,17.0,35 (9),0,Nadie me ama,Sara Montiel,,España,Canarias,Las Palmas,M,29,Cine
7,12,Dame otra oportunidad y Cántame de María del Monte,Brays Efe,6,7,6,7,7,,14.0,26 (7),0,Dame otra oportunidad y Cántame,María del Monte,,España,Canarias,Las Palmas,M,29,Cine
7,13,Lose Yourself de Eminem,Brays Efe,7,9,7,9,8,,15.0,32 (7),0,Lose Yourself,Eminem,,España,Canarias,Las Palmas,M,29,Cine
7,14,"Hello, Dolly! y Rock Rockefeller de José Luis Moreno y Rockefeller",Brays Efe,11,10,8,11,4,,15.0,40 (11),0,"Hello, Dolly! y Rock Rockefeller",José Luis Moreno y Rockefeller,,España,Canarias,Las Palmas,M,29,Cine
7,1,It's now or never de Elvis Presley,Carlos Baute,7,10,10,6,8,,15.0,33 (7),0,It's now or never,Elvis Presley,,Internacional,Venezuela,Caracas,M,44,Cantante
7,2,Corazón de Maluma,Carlos Baute,9,7,7,9,5,,13.0,32 (8),0,Corazón,Maluma,,Internacional,Venezuela,Caracas,M,44,Cantante
7,3,I Like It de Cardi B,Carlos Baute,10,11,9,11,12,,23.0,41 (11),0,I Like It,Cardi B,,Internacional,Venezuela,Caracas,M,44,Cantante
7,4,Sweet child o' mine de Axl Rose (Guns N' Roses),Carlos Baute,8,6,7,8,9,,17.0,29 (8),0,Sweet child o' mine,Axl Rose (Guns N' Roses),,Internacional,Venezuela,Caracas,M,44,Cantante
7,5,Cachito de Nat King Cole,Carlos Baute,9,9,9,7,9,,18.0,34 (9),0,Cachito,Nat King Cole,,Internacional,Venezuela,Caracas,M,44,Cantante
7,6,Beat it de Michael Jackson,Carlos Baute,9,9,6,9,11,,19.0,33 (8),0,Beat it,Michael Jackson,,Internacional,Venezuela,Caracas,M,44,Cantante
7,7,Recuérdame y Un poco loco de Miguel Rivera (Coco),Carlos Baute,9,12,11,8,11,,21.0,40 (10),0,Recuérdame y Un poco loco,Miguel Rivera (Coco),,Internacional,Venezuela,Caracas,M,44,Cantante
7,8,La cosa más bella de Eros Ramazzotti,Carlos Baute,6,6,7,5,6,,12.0,24 (6),0,La cosa más bella,Eros Ramazzotti,,Internacional,Venezuela,Caracas,M,44,Cantante
7,9,Treasure de Bruno Mars,Carlos Baute,10,12,12,11,12,,24.0,45 (12),0,Treasure,Bruno Mars,,Internacional,Venezuela,Caracas,M,44,Cantante
7,10,Pégate de Ricky Martin,Carlos Baute,6,7,10,8,7,,15.0,31 (8),0,Pégate,Ricky Martin,,Internacional,Venezuela,Caracas,M,44,Cantante
7,11,Ladies choice de Zac Efron (Hairspray),Carlos Baute,8,9,11,9,10,,20.0,37 (10),0,Ladies choice,Zac Efron (Hairspray),,Internacional,Venezuela,Caracas,M,44,Cantante
7,12,Se me olvidó otra vez de Juan Gabriel (Te lo robo - Manu Sánchez),Carlos Baute,12,10,12,12,10,,22.0,46 (12),0,Se me olvidó otra vez,Juan Gabriel (Te lo robo - Manu Sánchez),Te lo robo,Internacional,Venezuela,Caracas,M,44,Cantante
7,13,Endless Love de Lionel Richie con Ruth Lorenzo como Diana Ross (Trae un amigo),Carlos Baute,12,12,12,12,12,,24.0,48 (12),0,Endless Love,Lionel Richie con Ruth Lorenzo como Diana Ross (Trae un amigo),Trae un amigo,Internacional,Venezuela,Caracas,M,44,Cantante
7,14,Puttin' on the Ritz de Fred Astaire,Carlos Baute,8,11,11,10,12,,22.0,40 (10),0,Puttin' on the Ritz,Fred Astaire,,Internacional,Venezuela,Caracas,M,44,Cantante
7,1,Dame tu cosita de El Chombo,Anabel Alonso,4,5,5,5,6,,11.0,19 (5),0,Dame tu cosita,El Chombo,,España,Euskadi,Baracaldo,F,53,Humorista
7,2,Y yo sigo aquí de Paulina Rubio,Anabel Alonso,5,6,6,7,6,,12.0,24 (6),0,Y yo sigo aquí,Paulina Rubio,,España,Euskadi,Baracaldo,F,53,Humorista
7,3,Mi novio es un zombi de Alaska (Alaska y Dinarama) (Te lo robo - Soraya Arnelas),Anabel Alonso,4,5,4,4,5,,9.0,17 (4),0,Mi novio es un zombi,Alaska (Alaska y Dinarama) (Te lo robo - Soraya Arnelas),Te lo robo,España,Euskadi,Baracaldo,F,53,Humorista
7,4,Nothing's gonna stop me now de Samantha Fox,Anabel Alonso,6,9,5,4,10,,15.0,24 (5),0,Nothing's gonna stop me now,Samantha Fox,,España,Euskadi,Baracaldo,F,53,Humorista
7,5,Ese hombre de Rocío Jurado,Anabel Alonso,4,7,8,10,7,,14.0,29 (7),0,Ese hombre,Rocío Jurado,,España,Euskadi,Baracaldo,F,53,Humorista
7,6,Cinco tres cinco tres cuatro cinco seis de Raffaella Carrà,Anabel Alonso,8,11,12,11,12,,23.0,42 (11),0,Cinco tres cinco tres cuatro cinco seis,Raffaella Carrà,,España,Euskadi,Baracaldo,F,53,Humorista
7,7,Mambo tequila de Encarna Salazar con Bibiana Fernández como Toñi Salazar (Azúcar Moreno) (Trae un amigo),Anabel Alonso,8,7,8,4,7,,14.0,27 (7),0,Mambo tequila,Encarna Salazar con Bibiana Fernández como Toñi Salazar (Azúcar Moreno) (Trae un amigo),Trae un amigo,España,Euskadi,Baracaldo,F,53,Humorista
7,8,Eres diferente de Estela Raval (Los Cinco Latinos),Anabel Alonso,11,7,6,10,9,,18.0,34 (9),0,Eres diferente,Estela Raval (Los Cinco Latinos),,España,Euskadi,Baracaldo,F,53,Humorista
